adsh,cik,ticker,name,sec_url,accepted_filing_time,accepted_filing_date
0001524931-18-000087,1524931,CHUY,"CHUY'S HOLDINGS, INC.",https://www.sec.gov/Archives/edgar/data/1524931/000152493118000087/0001524931-18-000087.txt,2018-11-08 16:08:00,2018-11-08
0001524931-19-000076,1524931,CHUY,"CHUY'S HOLDINGS, INC.",https://www.sec.gov/Archives/edgar/data/1524931/000152493119000076/0001524931-19-000076.txt,2019-11-08 16:38:00,2019-11-08
0001524931-18-000073,1524931,CHUY,"CHUY'S HOLDINGS, INC.",https://www.sec.gov/Archives/edgar/data/1524931/000152493118000073/0001524931-18-000073.txt,2018-08-09 17:39:00,2018-08-09
0001524931-19-000054,1524931,CHUY,"CHUY'S HOLDINGS, INC.",https://www.sec.gov/Archives/edgar/data/1524931/000152493119000054/0001524931-19-000054.txt,2019-05-08 16:09:00,2019-05-08
0001524931-16-000182,1524931,CHUY,"CHUY'S HOLDINGS, INC.",https://www.sec.gov/Archives/edgar/data/1524931/000152493116000182/0001524931-16-000182.txt,2016-11-03 16:18:00,2016-11-03
0001524931-18-000052,1524931,CHUY,"CHUY'S HOLDINGS, INC.",https://www.sec.gov/Archives/edgar/data/1524931/000152493118000052/0001524931-18-000052.txt,2018-05-09 16:19:00,2018-05-09
0001524931-19-000070,1524931,CHUY,"CHUY'S HOLDINGS, INC.",https://www.sec.gov/Archives/edgar/data/1524931/000152493119000070/0001524931-19-000070.txt,2019-08-08 17:49:00,2019-08-08
0001527599-17-000018,1527599,SYBX,"MIRNA THERAPEUTICS, INC.",https://www.sec.gov/Archives/edgar/data/1527599/000152759917000018/0001527599-17-000018.txt,2017-08-03 17:33:00,2017-08-03
0001193125-17-340965,1527599,SYBX,"SYNLOGIC, INC.",https://www.sec.gov/Archives/edgar/data/1527599/000119312517340965/0001193125-17-340965.txt,2017-11-13 16:30:00,2017-11-13
0001564590-20-023231,1527599,SYBX,"SYNLOGIC, INC.",https://www.sec.gov/Archives/edgar/data/1527599/000156459020023231/0001564590-20-023231.txt,2020-05-08 07:16:00,2020-05-08
0001558370-16-005931,1527599,SYBX,"MIRNA THERAPEUTICS, INC.",https://www.sec.gov/Archives/edgar/data/1527599/000155837016005931/0001558370-16-005931.txt,2016-05-12 16:40:00,2016-05-12
0001558370-16-007977,1527599,SYBX,"MIRNA THERAPEUTICS, INC.",https://www.sec.gov/Archives/edgar/data/1527599/000155837016007977/0001558370-16-007977.txt,2016-08-15 07:34:00,2016-08-15
0001564590-20-037234,1527599,SYBX,"SYNLOGIC, INC.",https://www.sec.gov/Archives/edgar/data/1527599/000156459020037234/0001564590-20-037234.txt,2020-08-06 07:10:00,2020-08-06
0001527599-17-000012,1527599,SYBX,"MIRNA THERAPEUTICS, INC.",https://www.sec.gov/Archives/edgar/data/1527599/000152759917000012/0001527599-17-000012.txt,2017-05-09 17:22:00,2017-05-09
0001564590-18-029326,1527599,SYBX,"SYNLOGIC, INC.",https://www.sec.gov/Archives/edgar/data/1527599/000156459018029326/0001564590-18-029326.txt,2018-11-13 16:32:00,2018-11-13
0001564590-19-042635,1527599,SYBX,"SYNLOGIC, INC.",https://www.sec.gov/Archives/edgar/data/1527599/000156459019042635/0001564590-19-042635.txt,2019-11-12 08:45:00,2019-11-12
0001564590-18-020755,1527599,SYBX,"SYNLOGIC, INC.",https://www.sec.gov/Archives/edgar/data/1527599/000156459018020755/0001564590-18-020755.txt,2018-08-09 08:01:00,2018-08-09
0001564590-19-018049,1527599,SYBX,"SYNLOGIC, INC.",https://www.sec.gov/Archives/edgar/data/1527599/000156459019018049/0001564590-19-018049.txt,2019-05-09 16:32:00,2019-05-09
0001527599-16-000007,1527599,SYBX,"MIRNA THERAPEUTICS, INC.",https://www.sec.gov/Archives/edgar/data/1527599/000152759916000007/0001527599-16-000007.txt,2016-11-10 16:56:00,2016-11-10
0001564590-18-013629,1527599,SYBX,"SYNLOGIC, INC.",https://www.sec.gov/Archives/edgar/data/1527599/000156459018013629/0001564590-18-013629.txt,2018-05-15 16:07:00,2018-05-15
0001564590-19-030838,1527599,SYBX,"SYNLOGIC, INC.",https://www.sec.gov/Archives/edgar/data/1527599/000156459019030838/0001564590-19-030838.txt,2019-08-08 16:31:00,2019-08-08
0001549922-17-000052,1549922,SMLP,"SUMMIT MIDSTREAM PARTNERS, LP",https://www.sec.gov/Archives/edgar/data/1549922/000154992217000052/0001549922-17-000052.txt,2017-08-04 16:25:00,2017-08-04
0001564590-17-021538,1549922,SMLP,"SUMMIT MIDSTREAM PARTNERS, LP",https://www.sec.gov/Archives/edgar/data/1549922/000156459017021538/0001564590-17-021538.txt,2017-11-03 16:43:00,2017-11-03
0001564590-20-023634,1549922,SMLP,"SUMMIT MIDSTREAM PARTNERS, LP",https://www.sec.gov/Archives/edgar/data/1549922/000156459020023634/0001564590-20-023634.txt,2020-05-08 17:01:00,2020-05-08
0001549922-16-000128,1549922,SMLP,"SUMMIT MIDSTREAM PARTNERS, LP",https://www.sec.gov/Archives/edgar/data/1549922/000154992216000128/0001549922-16-000128.txt,2016-05-09 17:11:00,2016-05-09
0001549922-16-000149,1549922,SMLP,"SUMMIT MIDSTREAM PARTNERS, LP",https://www.sec.gov/Archives/edgar/data/1549922/000154992216000149/0001549922-16-000149.txt,2016-08-09 16:37:00,2016-08-09
0001564590-20-038480,1549922,SMLP,"SUMMIT MIDSTREAM PARTNERS, LP",https://www.sec.gov/Archives/edgar/data/1549922/000156459020038480/0001564590-20-038480.txt,2020-08-07 20:39:00,2020-08-07
0001549922-17-000039,1549922,SMLP,"SUMMIT MIDSTREAM PARTNERS, LP",https://www.sec.gov/Archives/edgar/data/1549922/000154992217000039/0001549922-17-000039.txt,2017-05-05 16:03:00,2017-05-05
0001564590-18-028864,1549922,SMLP,"SUMMIT MIDSTREAM PARTNERS, LP",https://www.sec.gov/Archives/edgar/data/1549922/000156459018028864/0001564590-18-028864.txt,2018-11-09 14:19:00,2018-11-09
0001564590-19-042249,1549922,SMLP,"SUMMIT MIDSTREAM PARTNERS, LP",https://www.sec.gov/Archives/edgar/data/1549922/000156459019042249/0001564590-19-042249.txt,2019-11-08 16:08:00,2019-11-08
0001564590-18-019161,1549922,SMLP,"SUMMIT MIDSTREAM PARTNERS, LP",https://www.sec.gov/Archives/edgar/data/1549922/000156459018019161/0001564590-18-019161.txt,2018-08-03 16:09:00,2018-08-03
0001564590-19-018533,1549922,SMLP,"SUMMIT MIDSTREAM PARTNERS, LP",https://www.sec.gov/Archives/edgar/data/1549922/000156459019018533/0001564590-19-018533.txt,2019-05-10 16:08:00,2019-05-10
0001549922-16-000172,1549922,SMLP,"SUMMIT MIDSTREAM PARTNERS, LP",https://www.sec.gov/Archives/edgar/data/1549922/000154992216000172/0001549922-16-000172.txt,2016-11-07 17:14:00,2016-11-07
0001564590-18-010998,1549922,SMLP,"SUMMIT MIDSTREAM PARTNERS, LP",https://www.sec.gov/Archives/edgar/data/1549922/000156459018010998/0001564590-18-010998.txt,2018-05-04 16:19:00,2018-05-04
0001564590-19-031250,1549922,SMLP,"SUMMIT MIDSTREAM PARTNERS, LP",https://www.sec.gov/Archives/edgar/data/1549922/000156459019031250/0001564590-19-031250.txt,2019-08-09 16:07:00,2019-08-09
0001551163-17-000136,1434737,SRSG,SEARS OIL & GAS,https://www.sec.gov/Archives/edgar/data/1434737/000155116317000136/0001551163-17-000136.txt,2017-08-03 17:53:00,2017-08-03
0001551163-17-000177,1434737,SRSG,SEARS OIL & GAS,https://www.sec.gov/Archives/edgar/data/1434737/000155116317000177/0001551163-17-000177.txt,2017-11-14 12:00:00,2017-11-14
0001551163-20-000053,1434737,SRSG,"SPIRITS TIME INTERNATIONAL, INC.",https://www.sec.gov/Archives/edgar/data/1434737/000155116320000053/0001551163-20-000053.txt,2020-05-19 11:11:00,2020-05-19
0001551163-16-000380,1434737,SRSG,SEARS OIL & GAS,https://www.sec.gov/Archives/edgar/data/1434737/000155116316000380/0001551163-16-000380.txt,2016-05-12 13:46:00,2016-05-12
0001551163-16-000452,1434737,SRSG,SEARS OIL & GAS,https://www.sec.gov/Archives/edgar/data/1434737/000155116316000452/0001551163-16-000452.txt,2016-08-15 15:47:00,2016-08-15
0001551163-20-000070,1434737,SRSG,"SPIRITS TIME INTERNATIONAL, INC.",https://www.sec.gov/Archives/edgar/data/1434737/000155116320000070/0001551163-20-000070.txt,2020-08-14 13:25:00,2020-08-14
0001551163-17-000084,1434737,SRSG,SEARS OIL & GAS,https://www.sec.gov/Archives/edgar/data/1434737/000155116317000084/0001551163-17-000084.txt,2017-05-12 09:54:00,2017-05-12
0001551163-18-000206,1434737,SRSG,SEARS OIL & GAS,https://www.sec.gov/Archives/edgar/data/1434737/000155116318000206/0001551163-18-000206.txt,2018-11-19 16:10:00,2018-11-19
0001551163-18-000126,1434737,SRSG,SEARS OIL & GAS,https://www.sec.gov/Archives/edgar/data/1434737/000155116318000126/0001551163-18-000126.txt,2018-08-14 13:24:00,2018-08-14
0001551163-19-000152,1434737,SRSG,"SPIRITS TIME INTERNATIONAL, INC.",https://www.sec.gov/Archives/edgar/data/1434737/000155116319000152/0001551163-19-000152.txt,2019-05-17 17:45:00,2019-05-17
0001551163-16-000514,1434737,SRSG,SEARS OIL & GAS,https://www.sec.gov/Archives/edgar/data/1434737/000155116316000514/0001551163-16-000514.txt,2016-11-14 15:52:00,2016-11-14
0001551163-18-000091,1434737,SRSG,SEARS OIL & GAS,https://www.sec.gov/Archives/edgar/data/1434737/000155116318000091/0001551163-18-000091.txt,2018-05-14 18:35:00,2018-05-14
0001551163-19-000222,1434737,SRSG,"SPIRITS TIME INTERNATIONAL, INC.",https://www.sec.gov/Archives/edgar/data/1434737/000155116319000222/0001551163-19-000222.txt,2019-08-19 14:16:00,2019-08-19
0001551163-17-000139,894560,BOTH,BIOETHICS LTD,https://www.sec.gov/Archives/edgar/data/894560/000155116317000139/0001551163-17-000139.txt,2017-08-03 21:06:00,2017-08-03
0001551163-17-000176,894560,BOTH,BIOETHICS LTD,https://www.sec.gov/Archives/edgar/data/894560/000155116317000176/0001551163-17-000176.txt,2017-11-13 11:27:00,2017-11-13
0001551163-20-000039,894560,BOTH,BIOETHICS LTD,https://www.sec.gov/Archives/edgar/data/894560/000155116320000039/0001551163-20-000039.txt,2020-05-14 15:58:00,2020-05-14
0001551163-16-000385,894560,BOTH,BIOETHICS LTD,https://www.sec.gov/Archives/edgar/data/894560/000155116316000385/0001551163-16-000385.txt,2016-05-13 11:32:00,2016-05-13
0001551163-16-000458,894560,BOTH,BIOETHICS LTD,https://www.sec.gov/Archives/edgar/data/894560/000155116316000458/0001551163-16-000458.txt,2016-08-15 16:46:00,2016-08-15
0001551163-20-000061,894560,BOTH,BIOETHICS LTD,https://www.sec.gov/Archives/edgar/data/894560/000155116320000061/0001551163-20-000061.txt,2020-07-28 13:59:00,2020-07-28
0001551163-17-000107,894560,BOTH,BIOETHICS LTD,https://www.sec.gov/Archives/edgar/data/894560/000155116317000107/0001551163-17-000107.txt,2017-05-17 18:15:00,2017-05-17
0001551163-18-000178,894560,BOTH,BIOETHICS LTD,https://www.sec.gov/Archives/edgar/data/894560/000155116318000178/0001551163-18-000178.txt,2018-11-13 13:39:00,2018-11-13
0001551163-19-000258,894560,BOTH,BIOETHICS LTD,https://www.sec.gov/Archives/edgar/data/894560/000155116319000258/0001551163-19-000258.txt,2019-11-14 17:12:00,2019-11-14
0001551163-18-000131,894560,BOTH,BIOETHICS LTD,https://www.sec.gov/Archives/edgar/data/894560/000155116318000131/0001551163-18-000131.txt,2018-08-14 14:34:00,2018-08-14
0001551163-19-000138,894560,BOTH,BIOETHICS LTD,https://www.sec.gov/Archives/edgar/data/894560/000155116319000138/0001551163-19-000138.txt,2019-05-15 15:43:00,2019-05-15
0001551163-16-000519,894560,BOTH,BIOETHICS LTD,https://www.sec.gov/Archives/edgar/data/894560/000155116316000519/0001551163-16-000519.txt,2016-11-14 17:31:00,2016-11-14
0001551163-18-000097,894560,BOTH,BIOETHICS LTD,https://www.sec.gov/Archives/edgar/data/894560/000155116318000097/0001551163-18-000097.txt,2018-05-15 18:02:00,2018-05-15
0001551163-19-000210,894560,BOTH,BIOETHICS LTD,https://www.sec.gov/Archives/edgar/data/894560/000155116319000210/0001551163-19-000210.txt,2019-08-14 16:45:00,2019-08-14
0001558370-17-005889,1434620,IILG,"ILG, INC.",https://www.sec.gov/Archives/edgar/data/1434620/000155837017005889/0001558370-17-005889.txt,2017-08-03 19:08:00,2017-08-03
0001558370-17-008444,1434620,IILG,"ILG, INC.",https://www.sec.gov/Archives/edgar/data/1434620/000155837017008444/0001558370-17-008444.txt,2017-11-07 19:18:00,2017-11-07
0001558370-16-005738,1434620,IILG,"INTERVAL LEISURE GROUP, INC.",https://www.sec.gov/Archives/edgar/data/1434620/000155837016005738/0001558370-16-005738.txt,2016-05-09 21:33:00,2016-05-09
0001558370-16-007540,1434620,IILG,"INTERVAL LEISURE GROUP, INC.",https://www.sec.gov/Archives/edgar/data/1434620/000155837016007540/0001558370-16-007540.txt,2016-08-05 16:08:00,2016-08-05
0001558370-17-003568,1434620,IILG,"ILG, INC.",https://www.sec.gov/Archives/edgar/data/1434620/000155837017003568/0001558370-17-003568.txt,2017-05-04 19:08:00,2017-05-04
0001558370-18-006364,1434620,IILG,"ILG, INC.",https://www.sec.gov/Archives/edgar/data/1434620/000155837018006364/0001558370-18-006364.txt,2018-08-03 16:19:00,2018-08-03
0001558370-16-009733,1434620,IILG,"ILG, INC.",https://www.sec.gov/Archives/edgar/data/1434620/000155837016009733/0001558370-16-009733.txt,2016-11-08 18:52:00,2016-11-08
0001558370-18-003932,1434620,IILG,"ILG, INC.",https://www.sec.gov/Archives/edgar/data/1434620/000155837018003932/0001558370-18-003932.txt,2018-05-03 18:08:00,2018-05-03
0001558370-17-005899,1053352,HTBK,HERITAGE COMMERCE CORP,https://www.sec.gov/Archives/edgar/data/1053352/000155837017005899/0001558370-17-005899.txt,2017-08-03 21:13:00,2017-08-03
0001558370-17-008091,1053352,HTBK,HERITAGE COMMERCE CORP,https://www.sec.gov/Archives/edgar/data/1053352/000155837017008091/0001558370-17-008091.txt,2017-11-03 13:06:00,2017-11-03
0001558370-20-006057,1053352,HTBK,HERITAGE COMMERCE CORP,https://www.sec.gov/Archives/edgar/data/1053352/000155837020006057/0001558370-20-006057.txt,2020-05-08 17:20:00,2020-05-08
0001047469-16-012960,1053352,HTBK,HERITAGE COMMERCE CORP,https://www.sec.gov/Archives/edgar/data/1053352/000104746916012960/0001047469-16-012960.txt,2016-05-06 14:24:00,2016-05-06
0001047469-16-014721,1053352,HTBK,HERITAGE COMMERCE CORP,https://www.sec.gov/Archives/edgar/data/1053352/000104746916014721/0001047469-16-014721.txt,2016-08-05 14:45:00,2016-08-05
0001558370-20-009766,1053352,HTBK,HERITAGE COMMERCE CORP,https://www.sec.gov/Archives/edgar/data/1053352/000155837020009766/0001558370-20-009766.txt,2020-08-06 20:35:00,2020-08-06
0001558370-17-003622,1053352,HTBK,HERITAGE COMMERCE CORP,https://www.sec.gov/Archives/edgar/data/1053352/000155837017003622/0001558370-17-003622.txt,2017-05-05 12:23:00,2017-05-05
0001558370-18-008587,1053352,HTBK,HERITAGE COMMERCE CORP,https://www.sec.gov/Archives/edgar/data/1053352/000155837018008587/0001558370-18-008587.txt,2018-11-06 11:43:00,2018-11-06
0001558370-19-010431,1053352,HTBK,HERITAGE COMMERCE CORP,https://www.sec.gov/Archives/edgar/data/1053352/000155837019010431/0001558370-19-010431.txt,2019-11-07 17:07:00,2019-11-07
0001558370-18-006632,1053352,HTBK,HERITAGE COMMERCE CORP,https://www.sec.gov/Archives/edgar/data/1053352/000155837018006632/0001558370-18-006632.txt,2018-08-07 17:10:00,2018-08-07
0001558370-19-004649,1053352,HTBK,HERITAGE COMMERCE CORP,https://www.sec.gov/Archives/edgar/data/1053352/000155837019004649/0001558370-19-004649.txt,2019-05-09 15:39:00,2019-05-09
0001047469-16-016532,1053352,HTBK,HERITAGE COMMERCE CORP,https://www.sec.gov/Archives/edgar/data/1053352/000104746916016532/0001047469-16-016532.txt,2016-11-04 13:27:00,2016-11-04
0001558370-18-004183,1053352,HTBK,HERITAGE COMMERCE CORP,https://www.sec.gov/Archives/edgar/data/1053352/000155837018004183/0001558370-18-004183.txt,2018-05-07 18:54:00,2018-05-07
0001558370-19-007186,1053352,HTBK,HERITAGE COMMERCE CORP,https://www.sec.gov/Archives/edgar/data/1053352/000155837019007186/0001558370-19-007186.txt,2019-08-06 13:21:00,2019-08-06
0001558370-17-005905,1063761,SPG,SIMON PROPERTY GROUP INC /DE/,https://www.sec.gov/Archives/edgar/data/1063761/000155837017005905/0001558370-17-005905.txt,2017-08-04 06:19:00,2017-08-04
0001558370-17-005905,1063761,SPG-PJ,SIMON PROPERTY GROUP INC /DE/,https://www.sec.gov/Archives/edgar/data/1063761/000155837017005905/0001558370-17-005905.txt,2017-08-04 06:19:00,2017-08-04
0001558370-17-007678,1063761,SPG,SIMON PROPERTY GROUP INC /DE/,https://www.sec.gov/Archives/edgar/data/1063761/000155837017007678/0001558370-17-007678.txt,2017-10-30 07:03:00,2017-10-30
0001558370-17-007678,1063761,SPG-PJ,SIMON PROPERTY GROUP INC /DE/,https://www.sec.gov/Archives/edgar/data/1063761/000155837017007678/0001558370-17-007678.txt,2017-10-30 07:03:00,2017-10-30
0001558370-20-006251,1063761,SPG,SIMON PROPERTY GROUP INC /DE/,https://www.sec.gov/Archives/edgar/data/1063761/000155837020006251/0001558370-20-006251.txt,2020-05-11 16:18:00,2020-05-11
0001558370-20-006251,1063761,SPG-PJ,SIMON PROPERTY GROUP INC /DE/,https://www.sec.gov/Archives/edgar/data/1063761/000155837020006251/0001558370-20-006251.txt,2020-05-11 16:18:00,2020-05-11
0001047469-16-012892,1063761,SPG,SIMON PROPERTY GROUP INC /DE/,https://www.sec.gov/Archives/edgar/data/1063761/000104746916012892/0001047469-16-012892.txt,2016-05-05 06:08:00,2016-05-05
0001047469-16-012892,1063761,SPG-PJ,SIMON PROPERTY GROUP INC /DE/,https://www.sec.gov/Archives/edgar/data/1063761/000104746916012892/0001047469-16-012892.txt,2016-05-05 06:08:00,2016-05-05
0001047469-16-014660,1063761,SPG,SIMON PROPERTY GROUP INC /DE/,https://www.sec.gov/Archives/edgar/data/1063761/000104746916014660/0001047469-16-014660.txt,2016-08-04 06:05:00,2016-08-04
0001047469-16-014660,1063761,SPG-PJ,SIMON PROPERTY GROUP INC /DE/,https://www.sec.gov/Archives/edgar/data/1063761/000104746916014660/0001047469-16-014660.txt,2016-08-04 06:05:00,2016-08-04
0001558370-20-010195,1063761,SPG,SIMON PROPERTY GROUP INC /DE/,https://www.sec.gov/Archives/edgar/data/1063761/000155837020010195/0001558370-20-010195.txt,2020-08-10 16:17:00,2020-08-10
0001558370-20-010195,1063761,SPG-PJ,SIMON PROPERTY GROUP INC /DE/,https://www.sec.gov/Archives/edgar/data/1063761/000155837020010195/0001558370-20-010195.txt,2020-08-10 16:17:00,2020-08-10
0001558370-17-003316,1063761,SPG,SIMON PROPERTY GROUP INC /DE/,https://www.sec.gov/Archives/edgar/data/1063761/000155837017003316/0001558370-17-003316.txt,2017-05-03 06:17:00,2017-05-03
0001558370-17-003316,1063761,SPG-PJ,SIMON PROPERTY GROUP INC /DE/,https://www.sec.gov/Archives/edgar/data/1063761/000155837017003316/0001558370-17-003316.txt,2017-05-03 06:17:00,2017-05-03
0001558370-18-008301,1063761,SPG,SIMON PROPERTY GROUP INC /DE/,https://www.sec.gov/Archives/edgar/data/1063761/000155837018008301/0001558370-18-008301.txt,2018-11-02 06:23:00,2018-11-02
0001558370-18-008301,1063761,SPG-PJ,SIMON PROPERTY GROUP INC /DE/,https://www.sec.gov/Archives/edgar/data/1063761/000155837018008301/0001558370-18-008301.txt,2018-11-02 06:23:00,2018-11-02
0001558370-19-010077,1063761,SPG,SIMON PROPERTY GROUP INC /DE/,https://www.sec.gov/Archives/edgar/data/1063761/000155837019010077/0001558370-19-010077.txt,2019-11-06 08:24:00,2019-11-06
0001558370-19-010077,1063761,SPG-PJ,SIMON PROPERTY GROUP INC /DE/,https://www.sec.gov/Archives/edgar/data/1063761/000155837019010077/0001558370-19-010077.txt,2019-11-06 08:24:00,2019-11-06
0001558370-18-006144,1063761,SPG,SIMON PROPERTY GROUP INC /DE/,https://www.sec.gov/Archives/edgar/data/1063761/000155837018006144/0001558370-18-006144.txt,2018-08-02 06:11:00,2018-08-02
0001558370-18-006144,1063761,SPG-PJ,SIMON PROPERTY GROUP INC /DE/,https://www.sec.gov/Archives/edgar/data/1063761/000155837018006144/0001558370-18-006144.txt,2018-08-02 06:11:00,2018-08-02
0001558370-19-004352,1063761,SPG,SIMON PROPERTY GROUP INC /DE/,https://www.sec.gov/Archives/edgar/data/1063761/000155837019004352/0001558370-19-004352.txt,2019-05-08 06:17:00,2019-05-08
0001558370-19-004352,1063761,SPG-PJ,SIMON PROPERTY GROUP INC /DE/,https://www.sec.gov/Archives/edgar/data/1063761/000155837019004352/0001558370-19-004352.txt,2019-05-08 06:17:00,2019-05-08
0001558370-16-009130,1063761,SPG,SIMON PROPERTY GROUP INC /DE/,https://www.sec.gov/Archives/edgar/data/1063761/000155837016009130/0001558370-16-009130.txt,2016-11-03 06:26:00,2016-11-03
0001558370-16-009130,1063761,SPG-PJ,SIMON PROPERTY GROUP INC /DE/,https://www.sec.gov/Archives/edgar/data/1063761/000155837016009130/0001558370-16-009130.txt,2016-11-03 06:26:00,2016-11-03
0001558370-18-003817,1063761,SPG,SIMON PROPERTY GROUP INC /DE/,https://www.sec.gov/Archives/edgar/data/1063761/000155837018003817/0001558370-18-003817.txt,2018-05-03 06:17:00,2018-05-03
0001558370-18-003817,1063761,SPG-PJ,SIMON PROPERTY GROUP INC /DE/,https://www.sec.gov/Archives/edgar/data/1063761/000155837018003817/0001558370-18-003817.txt,2018-05-03 06:17:00,2018-05-03
0001558370-19-007355,1063761,SPG,SIMON PROPERTY GROUP INC /DE/,https://www.sec.gov/Archives/edgar/data/1063761/000155837019007355/0001558370-19-007355.txt,2019-08-07 06:31:00,2019-08-07
0001558370-19-007355,1063761,SPG-PJ,SIMON PROPERTY GROUP INC /DE/,https://www.sec.gov/Archives/edgar/data/1063761/000155837019007355/0001558370-19-007355.txt,2019-08-07 06:31:00,2019-08-07
0001558370-17-005913,1370450,WLDN,"WILLDAN GROUP, INC.",https://www.sec.gov/Archives/edgar/data/1370450/000155837017005913/0001558370-17-005913.txt,2017-08-04 09:06:00,2017-08-04
0001558370-17-008049,1370450,WLDN,"WILLDAN GROUP, INC.",https://www.sec.gov/Archives/edgar/data/1370450/000155837017008049/0001558370-17-008049.txt,2017-11-02 21:35:00,2017-11-02
0001558370-20-005815,1370450,WLDN,"WILLDAN GROUP, INC.",https://www.sec.gov/Archives/edgar/data/1370450/000155837020005815/0001558370-20-005815.txt,2020-05-07 18:23:00,2020-05-07
0001558370-16-005548,1370450,WLDN,"WILLDAN GROUP, INC.",https://www.sec.gov/Archives/edgar/data/1370450/000155837016005548/0001558370-16-005548.txt,2016-05-06 16:02:00,2016-05-06
0001558370-16-007387,1370450,WLDN,"WILLDAN GROUP, INC.",https://www.sec.gov/Archives/edgar/data/1370450/000155837016007387/0001558370-16-007387.txt,2016-08-04 16:04:00,2016-08-04
0001558370-20-009776,1370450,WLDN,"WILLDAN GROUP, INC.",https://www.sec.gov/Archives/edgar/data/1370450/000155837020009776/0001558370-20-009776.txt,2020-08-06 21:14:00,2020-08-06
