adsh,cik,ticker,name,sec_url,accepted_filing_time,accepted_filing_date
0001564590-18-019920,1455684,TPIC,"TPI COMPOSITES, INC",https://www.sec.gov/Archives/edgar/data/1455684/000156459018019920/0001564590-18-019920.txt,2018-08-07 16:07:00,2018-08-07
0001564590-19-017207,1455684,TPIC,"TPI COMPOSITES, INC",https://www.sec.gov/Archives/edgar/data/1455684/000156459019017207/0001564590-19-017207.txt,2019-05-08 16:16:00,2019-05-08
0001564590-16-028676,1455684,TPIC,"TPI COMPOSITES, INC",https://www.sec.gov/Archives/edgar/data/1455684/000156459016028676/0001564590-16-028676.txt,2016-11-09 16:42:00,2016-11-09
0001564590-18-010728,1455684,TPIC,"TPI COMPOSITES, INC",https://www.sec.gov/Archives/edgar/data/1455684/000156459018010728/0001564590-18-010728.txt,2018-05-03 16:50:00,2018-05-03
0001564590-19-030059,1455684,TPIC,"TPI COMPOSITES, INC",https://www.sec.gov/Archives/edgar/data/1455684/000156459019030059/0001564590-19-030059.txt,2019-08-07 16:09:00,2019-08-07
0001564590-17-016511,1054721,BSQR,BSQUARE CORP /WA,https://www.sec.gov/Archives/edgar/data/1054721/000156459017016511/0001564590-17-016511.txt,2017-08-08 16:09:00,2017-08-08
0001564590-17-022241,1054721,BSQR,BSQUARE CORP /WA,https://www.sec.gov/Archives/edgar/data/1054721/000156459017022241/0001564590-17-022241.txt,2017-11-07 16:12:00,2017-11-07
0001564590-20-024441,1054721,BSQR,BSQUARE CORP /WA,https://www.sec.gov/Archives/edgar/data/1054721/000156459020024441/0001564590-20-024441.txt,2020-05-11 20:43:00,2020-05-11
0001564590-16-017974,1054721,BSQR,BSQUARE CORP /WA,https://www.sec.gov/Archives/edgar/data/1054721/000156459016017974/0001564590-16-017974.txt,2016-05-05 16:12:00,2016-05-05
0001564590-16-022337,1054721,BSQR,BSQUARE CORP /WA,https://www.sec.gov/Archives/edgar/data/1054721/000156459016022337/0001564590-16-022337.txt,2016-08-03 16:04:00,2016-08-03
0001437749-20-017870,1054721,BSQR,BSQUARE CORP /WA,https://www.sec.gov/Archives/edgar/data/1054721/000143774920017870/0001437749-20-017870.txt,2020-08-13 20:13:00,2020-08-13
0001564590-17-011031,1054721,BSQR,BSQUARE CORP /WA,https://www.sec.gov/Archives/edgar/data/1054721/000156459017011031/0001564590-17-011031.txt,2017-05-15 16:15:00,2017-05-15
0001564590-18-029080,1054721,BSQR,BSQUARE CORP /WA,https://www.sec.gov/Archives/edgar/data/1054721/000156459018029080/0001564590-18-029080.txt,2018-11-13 06:31:00,2018-11-13
0001564590-19-041949,1054721,BSQR,BSQUARE CORP /WA,https://www.sec.gov/Archives/edgar/data/1054721/000156459019041949/0001564590-19-041949.txt,2019-11-07 19:41:00,2019-11-07
0001564590-18-021471,1054721,BSQR,BSQUARE CORP /WA,https://www.sec.gov/Archives/edgar/data/1054721/000156459018021471/0001564590-18-021471.txt,2018-08-13 16:32:00,2018-08-13
0001564590-19-018948,1054721,BSQR,BSQUARE CORP /WA,https://www.sec.gov/Archives/edgar/data/1054721/000156459019018948/0001564590-19-018948.txt,2019-05-13 21:34:00,2019-05-13
0001564590-16-028919,1054721,BSQR,BSQUARE CORP /WA,https://www.sec.gov/Archives/edgar/data/1054721/000156459016028919/0001564590-16-028919.txt,2016-11-10 16:13:00,2016-11-10
0001564590-18-013642,1054721,BSQR,BSQUARE CORP /WA,https://www.sec.gov/Archives/edgar/data/1054721/000156459018013642/0001564590-18-013642.txt,2018-05-15 16:21:00,2018-05-15
0001564590-19-031581,1054721,BSQR,BSQUARE CORP /WA,https://www.sec.gov/Archives/edgar/data/1054721/000156459019031581/0001564590-19-031581.txt,2019-08-12 20:33:00,2019-08-12
0001564590-17-016515,1430592,FNGN,"FINANCIAL ENGINES, INC.",https://www.sec.gov/Archives/edgar/data/1430592/000156459017016515/0001564590-17-016515.txt,2017-08-08 16:11:00,2017-08-08
0001564590-17-021249,1430592,FNGN,"FINANCIAL ENGINES, INC.",https://www.sec.gov/Archives/edgar/data/1430592/000156459017021249/0001564590-17-021249.txt,2017-11-02 16:38:00,2017-11-02
0001564590-16-018946,1430592,FNGN,"FINANCIAL ENGINES, INC.",https://www.sec.gov/Archives/edgar/data/1430592/000156459016018946/0001564590-16-018946.txt,2016-05-10 16:13:00,2016-05-10
0001564590-16-022368,1430592,FNGN,"FINANCIAL ENGINES, INC.",https://www.sec.gov/Archives/edgar/data/1430592/000156459016022368/0001564590-16-022368.txt,2016-08-03 16:25:00,2016-08-03
0001564590-17-008809,1430592,FNGN,"FINANCIAL ENGINES, INC.",https://www.sec.gov/Archives/edgar/data/1430592/000156459017008809/0001564590-17-008809.txt,2017-05-04 16:34:00,2017-05-04
0001564590-16-027397,1430592,FNGN,"FINANCIAL ENGINES, INC.",https://www.sec.gov/Archives/edgar/data/1430592/000156459016027397/0001564590-16-027397.txt,2016-11-03 16:35:00,2016-11-03
0001564590-18-011981,1430592,FNGN,"FINANCIAL ENGINES, INC.",https://www.sec.gov/Archives/edgar/data/1430592/000156459018011981/0001564590-18-011981.txt,2018-05-08 18:50:00,2018-05-08
0001564590-17-016530,1594109,GRUB,GRUBHUB INC.,https://www.sec.gov/Archives/edgar/data/1594109/000156459017016530/0001564590-17-016530.txt,2017-08-08 16:16:00,2017-08-08
0001564590-17-022792,1594109,GRUB,GRUBHUB INC.,https://www.sec.gov/Archives/edgar/data/1594109/000156459017022792/0001564590-17-022792.txt,2017-11-08 16:35:00,2017-11-08
0001564590-20-024214,1594109,GRUB,GRUBHUB INC.,https://www.sec.gov/Archives/edgar/data/1594109/000156459020024214/0001564590-20-024214.txt,2020-05-11 16:18:00,2020-05-11
0001564590-16-018600,1594109,GRUB,GRUBHUB INC.,https://www.sec.gov/Archives/edgar/data/1594109/000156459016018600/0001564590-16-018600.txt,2016-05-09 16:27:00,2016-05-09
0001564590-16-023270,1594109,GRUB,GRUBHUB INC.,https://www.sec.gov/Archives/edgar/data/1594109/000156459016023270/0001564590-16-023270.txt,2016-08-08 16:01:00,2016-08-08
0001564590-20-038649,1594109,GRUB,GRUBHUB INC.,https://www.sec.gov/Archives/edgar/data/1594109/000156459020038649/0001564590-20-038649.txt,2020-08-10 08:30:00,2020-08-10
0001564590-17-009867,1594109,GRUB,GRUBHUB INC.,https://www.sec.gov/Archives/edgar/data/1594109/000156459017009867/0001564590-17-009867.txt,2017-05-09 16:16:00,2017-05-09
0001564590-18-027428,1594109,GRUB,GRUBHUB INC.,https://www.sec.gov/Archives/edgar/data/1594109/000156459018027428/0001564590-18-027428.txt,2018-11-06 16:17:00,2018-11-06
0001564590-19-041758,1594109,GRUB,GRUBHUB INC.,https://www.sec.gov/Archives/edgar/data/1594109/000156459019041758/0001564590-19-041758.txt,2019-11-07 16:17:00,2019-11-07
0001564590-18-019454,1594109,GRUB,GRUBHUB INC.,https://www.sec.gov/Archives/edgar/data/1594109/000156459018019454/0001564590-18-019454.txt,2018-08-06 16:32:00,2018-08-06
0001564590-19-018551,1594109,GRUB,GRUBHUB INC.,https://www.sec.gov/Archives/edgar/data/1594109/000156459019018551/0001564590-19-018551.txt,2019-05-10 16:16:00,2019-05-10
0001564590-16-028315,1594109,GRUB,GRUBHUB INC.,https://www.sec.gov/Archives/edgar/data/1594109/000156459016028315/0001564590-16-028315.txt,2016-11-08 16:05:00,2016-11-08
0001564590-18-011840,1594109,GRUB,GRUBHUB INC.,https://www.sec.gov/Archives/edgar/data/1594109/000156459018011840/0001564590-18-011840.txt,2018-05-08 16:20:00,2018-05-08
0001564590-19-029438,1594109,GRUB,GRUBHUB INC.,https://www.sec.gov/Archives/edgar/data/1594109/000156459019029438/0001564590-19-029438.txt,2019-08-06 16:57:00,2019-08-06
0001564590-17-016532,1496671,CALA,"CALITHERA BIOSCIENCES, INC.",https://www.sec.gov/Archives/edgar/data/1496671/000156459017016532/0001564590-17-016532.txt,2017-08-08 16:17:00,2017-08-08
0001564590-17-021199,1496671,CALA,"CALITHERA BIOSCIENCES, INC.",https://www.sec.gov/Archives/edgar/data/1496671/000156459017021199/0001564590-17-021199.txt,2017-11-02 16:11:00,2017-11-02
0001564590-20-022918,1496671,CALA,"CALITHERA BIOSCIENCES, INC.",https://www.sec.gov/Archives/edgar/data/1496671/000156459020022918/0001564590-20-022918.txt,2020-05-07 16:31:00,2020-05-07
0001564590-16-018934,1496671,CALA,"CALITHERA BIOSCIENCES, INC.",https://www.sec.gov/Archives/edgar/data/1496671/000156459016018934/0001564590-16-018934.txt,2016-05-10 16:06:00,2016-05-10
0001564590-16-023657,1496671,CALA,"CALITHERA BIOSCIENCES, INC.",https://www.sec.gov/Archives/edgar/data/1496671/000156459016023657/0001564590-16-023657.txt,2016-08-09 16:06:00,2016-08-09
0001564590-20-038904,1496671,CALA,"CALITHERA BIOSCIENCES, INC.",https://www.sec.gov/Archives/edgar/data/1496671/000156459020038904/0001564590-20-038904.txt,2020-08-10 16:06:00,2020-08-10
0001564590-17-009893,1496671,CALA,"CALITHERA BIOSCIENCES, INC.",https://www.sec.gov/Archives/edgar/data/1496671/000156459017009893/0001564590-17-009893.txt,2017-05-09 16:28:00,2017-05-09
0001564590-18-028126,1496671,CALA,"CALITHERA BIOSCIENCES, INC.",https://www.sec.gov/Archives/edgar/data/1496671/000156459018028126/0001564590-18-028126.txt,2018-11-07 17:17:00,2018-11-07
0001564590-19-042964,1496671,CALA,"CALITHERA BIOSCIENCES, INC.",https://www.sec.gov/Archives/edgar/data/1496671/000156459019042964/0001564590-19-042964.txt,2019-11-12 16:32:00,2019-11-12
0001564590-18-019999,1496671,CALA,"CALITHERA BIOSCIENCES, INC.",https://www.sec.gov/Archives/edgar/data/1496671/000156459018019999/0001564590-18-019999.txt,2018-08-07 16:47:00,2018-08-07
0001564590-19-018087,1496671,CALA,"CALITHERA BIOSCIENCES, INC.",https://www.sec.gov/Archives/edgar/data/1496671/000156459019018087/0001564590-19-018087.txt,2019-05-09 17:02:00,2019-05-09
0001564590-16-028614,1496671,CALA,"CALITHERA BIOSCIENCES, INC.",https://www.sec.gov/Archives/edgar/data/1496671/000156459016028614/0001564590-16-028614.txt,2016-11-09 16:06:00,2016-11-09
0001564590-18-012967,1496671,CALA,"CALITHERA BIOSCIENCES, INC.",https://www.sec.gov/Archives/edgar/data/1496671/000156459018012967/0001564590-18-012967.txt,2018-05-10 16:22:00,2018-05-10
0001564590-19-030797,1496671,CALA,"CALITHERA BIOSCIENCES, INC.",https://www.sec.gov/Archives/edgar/data/1496671/000156459019030797/0001564590-19-030797.txt,2019-08-08 16:16:00,2019-08-08
0001564590-17-016537,59255,VHI,VALHI INC /DE/,https://www.sec.gov/Archives/edgar/data/59255/000156459017016537/0001564590-17-016537.txt,2017-08-08 16:17:00,2017-08-08
0001564590-17-023247,59255,VHI,VALHI INC /DE/,https://www.sec.gov/Archives/edgar/data/59255/000156459017023247/0001564590-17-023247.txt,2017-11-09 16:17:00,2017-11-09
0001564590-20-022871,59255,VHI,VALHI INC /DE/,https://www.sec.gov/Archives/edgar/data/59255/000156459020022871/0001564590-20-022871.txt,2020-05-07 16:17:00,2020-05-07
0001564590-16-018639,59255,VHI,VALHI INC /DE/,https://www.sec.gov/Archives/edgar/data/59255/000156459016018639/0001564590-16-018639.txt,2016-05-09 17:13:00,2016-05-09
0001564590-16-023310,59255,VHI,VALHI INC /DE/,https://www.sec.gov/Archives/edgar/data/59255/000156459016023310/0001564590-16-023310.txt,2016-08-08 16:34:00,2016-08-08
0001564590-20-037757,59255,VHI,VALHI INC /DE/,https://www.sec.gov/Archives/edgar/data/59255/000156459020037757/0001564590-20-037757.txt,2020-08-06 16:16:00,2020-08-06
0001564590-17-009869,59255,VHI,VALHI INC /DE/,https://www.sec.gov/Archives/edgar/data/59255/000156459017009869/0001564590-17-009869.txt,2017-05-09 16:17:00,2017-05-09
0001564590-18-028561,59255,VHI,VALHI INC /DE/,https://www.sec.gov/Archives/edgar/data/59255/000156459018028561/0001564590-18-028561.txt,2018-11-08 16:17:00,2018-11-08
0001564590-19-042265,59255,VHI,VALHI INC /DE/,https://www.sec.gov/Archives/edgar/data/59255/000156459019042265/0001564590-19-042265.txt,2019-11-08 16:18:00,2019-11-08
0001564590-18-020481,59255,VHI,VALHI INC /DE/,https://www.sec.gov/Archives/edgar/data/59255/000156459018020481/0001564590-18-020481.txt,2018-08-08 16:17:00,2018-08-08
0001564590-19-018006,59255,VHI,VALHI INC /DE/,https://www.sec.gov/Archives/edgar/data/59255/000156459019018006/0001564590-19-018006.txt,2019-05-09 16:17:00,2019-05-09
0001564590-16-028341,59255,VHI,VALHI INC /DE/,https://www.sec.gov/Archives/edgar/data/59255/000156459016028341/0001564590-16-028341.txt,2016-11-08 16:17:00,2016-11-08
0001564590-18-012427,59255,VHI,VALHI INC /DE/,https://www.sec.gov/Archives/edgar/data/59255/000156459018012427/0001564590-18-012427.txt,2018-05-09 16:19:00,2018-05-09
0001564590-19-030796,59255,VHI,VALHI INC /DE/,https://www.sec.gov/Archives/edgar/data/59255/000156459019030796/0001564590-19-030796.txt,2019-08-08 16:17:00,2019-08-08
0001564590-17-016538,819050,BBI,VICAL INC,https://www.sec.gov/Archives/edgar/data/819050/000156459017016538/0001564590-17-016538.txt,2017-08-08 16:17:00,2017-08-08
0001564590-17-019823,819050,BBI,VICAL INC,https://www.sec.gov/Archives/edgar/data/819050/000156459017019823/0001564590-17-019823.txt,2017-10-24 13:01:00,2017-10-24
0000819050-20-000113,819050,BBI,"BRICKELL BIOTECH, INC.",https://www.sec.gov/Archives/edgar/data/819050/000081905020000113/0000819050-20-000113.txt,2020-05-13 17:57:00,2020-05-13
0001564590-16-018579,819050,BBI,VICAL INC,https://www.sec.gov/Archives/edgar/data/819050/000156459016018579/0001564590-16-018579.txt,2016-05-09 16:08:00,2016-05-09
0001564590-16-023702,819050,BBI,VICAL INC,https://www.sec.gov/Archives/edgar/data/819050/000156459016023702/0001564590-16-023702.txt,2016-08-09 16:34:00,2016-08-09
0000819050-20-000180,819050,BBI,"BRICKELL BIOTECH, INC.",https://www.sec.gov/Archives/edgar/data/819050/000081905020000180/0000819050-20-000180.txt,2020-08-12 16:16:00,2020-08-12
0001564590-17-011006,819050,BBI,VICAL INC,https://www.sec.gov/Archives/edgar/data/819050/000156459017011006/0001564590-17-011006.txt,2017-05-15 15:31:00,2017-05-15
0001564590-18-025393,819050,BBI,VICAL INC,https://www.sec.gov/Archives/edgar/data/819050/000156459018025393/0001564590-18-025393.txt,2018-10-29 15:36:00,2018-10-29
0000819050-19-000030,819050,BBI,"BRICKELL BIOTECH, INC.",https://www.sec.gov/Archives/edgar/data/819050/000081905019000030/0000819050-19-000030.txt,2019-11-13 17:41:00,2019-11-13
0001564590-18-019803,819050,BBI,VICAL INC,https://www.sec.gov/Archives/edgar/data/819050/000156459018019803/0001564590-18-019803.txt,2018-08-07 14:08:00,2018-08-07
